acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
0.126,https://api.spotify.com/v1/audio-analysis/5PZvQeHocidnZ73a3pHO76,0.773,223493,0.764,5PZvQeHocidnZ73a3pHO76,1.14e-05,11,0.223,-6.206,1,0.256,91.301,4,https://api.spotify.com/v1/tracks/5PZvQeHocidnZ73a3pHO76,audio_features,spotify:track:5PZvQeHocidnZ73a3pHO76,0.53
0.304,https://api.spotify.com/v1/audio-analysis/6AyeUhJ5eUg0QzDXbPVHo0,0.512,281720,0.764,6AyeUhJ5eUg0QzDXbPVHo0,0,1,0.278,-5.085,0,0.246,165.862,4,https://api.spotify.com/v1/tracks/6AyeUhJ5eUg0QzDXbPVHo0,audio_features,spotify:track:6AyeUhJ5eUg0QzDXbPVHo0,0.698
0.00715,https://api.spotify.com/v1/audio-analysis/2VjR55d487IFz2Kp6xYQWy,0.548,206067,0.837,2VjR55d487IFz2Kp6xYQWy,0.00436,7,0.0701,-5.583,1,0.27,87.294,4,https://api.spotify.com/v1/tracks/2VjR55d487IFz2Kp6xYQWy,audio_features,spotify:track:2VjR55d487IFz2Kp6xYQWy,0.355
0.291,https://api.spotify.com/v1/audio-analysis/4c8PKBYZm3OVF5boel6Q4c,0.669,196120,0.712,4c8PKBYZm3OVF5boel6Q4c,0,9,0.117,-4.508,1,0.475,119.831,5,https://api.spotify.com/v1/tracks/4c8PKBYZm3OVF5boel6Q4c,audio_features,spotify:track:4c8PKBYZm3OVF5boel6Q4c,0.839
0.03,https://api.spotify.com/v1/audio-analysis/6AN8LYxR3iecan2Szpqcxf,0.753,166640,0.673,6AN8LYxR3iecan2Szpqcxf,0,11,0.302,-6.883,0,0.256,100.046,4,https://api.spotify.com/v1/tracks/6AN8LYxR3iecan2Szpqcxf,audio_features,spotify:track:6AN8LYxR3iecan2Szpqcxf,0.615
0.0749,https://api.spotify.com/v1/audio-analysis/4ClVhgWezpuyGhACLGBkEA,0.457,244507,0.666,4ClVhgWezpuyGhACLGBkEA,0,1,0.132,-7.695,0,0.362,83.047,4,https://api.spotify.com/v1/tracks/4ClVhgWezpuyGhACLGBkEA,audio_features,spotify:track:4ClVhgWezpuyGhACLGBkEA,0.709
0.121,https://api.spotify.com/v1/audio-analysis/0fsO8vN1CSYiUo7vcEPI01,0.407,261080,0.835,0fsO8vN1CSYiUo7vcEPI01,1.56e-06,1,0.902,-4.294,0,0.314,79.805,4,https://api.spotify.com/v1/tracks/0fsO8vN1CSYiUo7vcEPI01,audio_features,spotify:track:0fsO8vN1CSYiUo7vcEPI01,0.649
0.0573,https://api.spotify.com/v1/audio-analysis/03sEEzFv7vnD54KRwU47Ue,0.716,282680,0.656,03sEEzFv7vnD54KRwU47Ue,0,6,0.329,-7.291,0,0.167,81.101,4,https://api.spotify.com/v1/tracks/03sEEzFv7vnD54KRwU47Ue,audio_features,spotify:track:03sEEzFv7vnD54KRwU47Ue,0.496
0.0589,https://api.spotify.com/v1/audio-analysis/6ijkogEt87TOoFEUdTpYxD,0.882,240987,0.772,6ijkogEt87TOoFEUdTpYxD,0,10,0.141,-5.668,0,0.306,101.169,4,https://api.spotify.com/v1/tracks/6ijkogEt87TOoFEUdTpYxD,audio_features,spotify:track:6ijkogEt87TOoFEUdTpYxD,0.581
0.00255,https://api.spotify.com/v1/audio-analysis/51ri5k3DG3HSm85YcOJ0XF,0.324,226547,0.656,51ri5k3DG3HSm85YcOJ0XF,0,8,0.113,-7.914,1,0.273,81.421,4,https://api.spotify.com/v1/tracks/51ri5k3DG3HSm85YcOJ0XF,audio_features,spotify:track:51ri5k3DG3HSm85YcOJ0XF,0.558
0.0201,https://api.spotify.com/v1/audio-analysis/4WePk0mCURhm9EcREwuKcU,0.5,142320,0.804,4WePk0mCURhm9EcREwuKcU,0,3,0.12,-6.407,1,0.108,89.58,4,https://api.spotify.com/v1/tracks/4WePk0mCURhm9EcREwuKcU,audio_features,spotify:track:4WePk0mCURhm9EcREwuKcU,0.674
0.00661,https://api.spotify.com/v1/audio-analysis/5UVHpkmh3Mfcm2N6fIw69f,0.655,163387,0.628,5UVHpkmh3Mfcm2N6fIw69f,0,7,0.576,-6.409,1,0.277,94.011,4,https://api.spotify.com/v1/tracks/5UVHpkmh3Mfcm2N6fIw69f,audio_features,spotify:track:5UVHpkmh3Mfcm2N6fIw69f,0.293
0.102,https://api.spotify.com/v1/audio-analysis/1Ulk1RYwszH5PliccyN5pF,0.787,216920,0.699,1Ulk1RYwszH5PliccyN5pF,8.74e-06,7,0.319,-7.243,1,0.267,94.271,4,https://api.spotify.com/v1/tracks/1Ulk1RYwszH5PliccyN5pF,audio_features,spotify:track:1Ulk1RYwszH5PliccyN5pF,0.601
0.246,https://api.spotify.com/v1/audio-analysis/5bJklzuYjjPmyoD47151fO,0.768,90120,0.589,5bJklzuYjjPmyoD47151fO,0,5,0.0673,-4.365,1,0.238,88.899,4,https://api.spotify.com/v1/tracks/5bJklzuYjjPmyoD47151fO,audio_features,spotify:track:5bJklzuYjjPmyoD47151fO,0.8
0.254,https://api.spotify.com/v1/audio-analysis/5bPjleBV2VtjRnc0ogJ5ib,0.763,204160,0.9,5bPjleBV2VtjRnc0ogJ5ib,0,10,0.178,-5.367,0,0.371,103.641,4,https://api.spotify.com/v1/tracks/5bPjleBV2VtjRnc0ogJ5ib,audio_features,spotify:track:5bPjleBV2VtjRnc0ogJ5ib,0.555
0.145,https://api.spotify.com/v1/audio-analysis/5bP2LQEIYiAnFfrIx8XCV4,0.67,146187,0.761,5bP2LQEIYiAnFfrIx8XCV4,0,5,0.173,-5.345,1,0.346,87.024,4,https://api.spotify.com/v1/tracks/5bP2LQEIYiAnFfrIx8XCV4,audio_features,spotify:track:5bP2LQEIYiAnFfrIx8XCV4,0.631
0.0775,https://api.spotify.com/v1/audio-analysis/1YqnIlUV1HerN7I0KJvMzo,0.629,185667,0.723,1YqnIlUV1HerN7I0KJvMzo,0,10,0.0513,-5.553,0,0.333,98.659,4,https://api.spotify.com/v1/tracks/1YqnIlUV1HerN7I0KJvMzo,audio_features,spotify:track:1YqnIlUV1HerN7I0KJvMzo,0.839
0.281,https://api.spotify.com/v1/audio-analysis/1MSHuUk2yOVTcNLtsm7SgP,0.628,98800,0.502,1MSHuUk2yOVTcNLtsm7SgP,0,1,0.523,-7.722,1,0.414,124.448,4,https://api.spotify.com/v1/tracks/1MSHuUk2yOVTcNLtsm7SgP,audio_features,spotify:track:1MSHuUk2yOVTcNLtsm7SgP,0.917
0.191,https://api.spotify.com/v1/audio-analysis/3pjoafi0X1QnfU9d2VVSvL,0.482,236200,0.872,3pjoafi0X1QnfU9d2VVSvL,5.84e-06,11,0.36,-1.883,0,0.229,80.851,4,https://api.spotify.com/v1/tracks/3pjoafi0X1QnfU9d2VVSvL,audio_features,spotify:track:3pjoafi0X1QnfU9d2VVSvL,0.717
0.328,https://api.spotify.com/v1/audio-analysis/46ttkZIOCxnJcdG3rcudhJ,0.512,226107,0.671,46ttkZIOCxnJcdG3rcudhJ,0,11,0.174,-6.504,1,0.358,171.716,4,https://api.spotify.com/v1/tracks/46ttkZIOCxnJcdG3rcudhJ,audio_features,spotify:track:46ttkZIOCxnJcdG3rcudhJ,0.898
0.219,https://api.spotify.com/v1/audio-analysis/7CFdji3daThHXGROYNnkv5,0.515,112693,0.793,7CFdji3daThHXGROYNnkv5,0,1,0.363,-7.306,1,0.454,124.698,5,https://api.spotify.com/v1/tracks/7CFdji3daThHXGROYNnkv5,audio_features,spotify:track:7CFdji3daThHXGROYNnkv5,0.468
0.0834,https://api.spotify.com/v1/audio-analysis/3eV6AfuNv2e29t2M0BuuVh,0.457,153853,0.613,3eV6AfuNv2e29t2M0BuuVh,0,1,0.218,-8.117,0,0.45,83.419,3,https://api.spotify.com/v1/tracks/3eV6AfuNv2e29t2M0BuuVh,audio_features,spotify:track:3eV6AfuNv2e29t2M0BuuVh,0.389
0.423,https://api.spotify.com/v1/audio-analysis/7tzhzmmTUG8h0hJhpo4wGU,0.679,171920,0.557,7tzhzmmTUG8h0hJhpo4wGU,0,2,0.313,-9.435,1,0.0651,116.244,4,https://api.spotify.com/v1/tracks/7tzhzmmTUG8h0hJhpo4wGU,audio_features,spotify:track:7tzhzmmTUG8h0hJhpo4wGU,0.691
0.689,https://api.spotify.com/v1/audio-analysis/2nLPlrJqNlMnSJnsTZIg1D,0.541,73613,0.943,2nLPlrJqNlMnSJnsTZIg1D,0.00215,8,0.367,-6.887,0,0.486,159.803,4,https://api.spotify.com/v1/tracks/2nLPlrJqNlMnSJnsTZIg1D,audio_features,spotify:track:2nLPlrJqNlMnSJnsTZIg1D,0.748
0.556,https://api.spotify.com/v1/audio-analysis/4gBXXEt67tD7IulBGnN5Oi,0.706,88320,0.584,4gBXXEt67tD7IulBGnN5Oi,0,9,0.199,-7.378,0,0.437,87.3,4,https://api.spotify.com/v1/tracks/4gBXXEt67tD7IulBGnN5Oi,audio_features,spotify:track:4gBXXEt67tD7IulBGnN5Oi,0.704
0.299,https://api.spotify.com/v1/audio-analysis/2eEoZeP9r1m4qaGDWTQHwA,0.55,199360,0.813,2eEoZeP9r1m4qaGDWTQHwA,0,1,0.762,-7.252,1,0.366,92.676,4,https://api.spotify.com/v1/tracks/2eEoZeP9r1m4qaGDWTQHwA,audio_features,spotify:track:2eEoZeP9r1m4qaGDWTQHwA,0.706
0.236,https://api.spotify.com/v1/audio-analysis/07iXSQdxwIhyi3p4wg8WXg,0.5,49440,0.747,07iXSQdxwIhyi3p4wg8WXg,3.96e-05,6,0.316,-9.354,0,0.448,87.991,3,https://api.spotify.com/v1/tracks/07iXSQdxwIhyi3p4wg8WXg,audio_features,spotify:track:07iXSQdxwIhyi3p4wg8WXg,0.934
0.0656,https://api.spotify.com/v1/audio-analysis/2NJfmYKPQs9h9JqeVt4kYM,0.716,168853,0.901,2NJfmYKPQs9h9JqeVt4kYM,0,0,0.674,-1.675,1,0.269,120.326,4,https://api.spotify.com/v1/tracks/2NJfmYKPQs9h9JqeVt4kYM,audio_features,spotify:track:2NJfmYKPQs9h9JqeVt4kYM,0.524
0.395,https://api.spotify.com/v1/audio-analysis/7h36YcnuG7OmewAslt8jjA,0.836,63680,0.682,7h36YcnuG7OmewAslt8jjA,0,9,0.674,-8.013,0,0.352,107.024,3,https://api.spotify.com/v1/tracks/7h36YcnuG7OmewAslt8jjA,audio_features,spotify:track:7h36YcnuG7OmewAslt8jjA,0.816
0.841,https://api.spotify.com/v1/audio-analysis/74aoqh6npWQyk8WESs5T7W,0.514,124747,0.658,74aoqh6npWQyk8WESs5T7W,0.000939,10,0.488,-9.277,0,0.438,91.085,4,https://api.spotify.com/v1/tracks/74aoqh6npWQyk8WESs5T7W,audio_features,spotify:track:74aoqh6npWQyk8WESs5T7W,0.717
0.373,https://api.spotify.com/v1/audio-analysis/1JZW4KLFdvnpUfw3zSvsIl,0.545,137230,0.56,1JZW4KLFdvnpUfw3zSvsIl,0.0039,2,0.0976,-6.806,1,0.332,190.421,3,https://api.spotify.com/v1/tracks/1JZW4KLFdvnpUfw3zSvsIl,audio_features,spotify:track:1JZW4KLFdvnpUfw3zSvsIl,0.598
0.669,https://api.spotify.com/v1/audio-analysis/0Byk7bLRoPwq9AHP6h6pxe,0.596,178667,0.797,0Byk7bLRoPwq9AHP6h6pxe,6.59e-05,9,0.272,-10.187,0,0.438,84.428,4,https://api.spotify.com/v1/tracks/0Byk7bLRoPwq9AHP6h6pxe,audio_features,spotify:track:0Byk7bLRoPwq9AHP6h6pxe,0.668
0.18,https://api.spotify.com/v1/audio-analysis/1sVE5SdxuuLCcVEfwt0lwZ,0.552,159893,0.949,1sVE5SdxuuLCcVEfwt0lwZ,0,10,0.266,-4.654,0,0.304,96.507,4,https://api.spotify.com/v1/tracks/1sVE5SdxuuLCcVEfwt0lwZ,audio_features,spotify:track:1sVE5SdxuuLCcVEfwt0lwZ,0.459
0.423,https://api.spotify.com/v1/audio-analysis/7tzhzmmTUG8h0hJhpo4wGU,0.679,171920,0.557,7tzhzmmTUG8h0hJhpo4wGU,0,2,0.313,-9.435,1,0.0651,116.244,4,https://api.spotify.com/v1/tracks/7tzhzmmTUG8h0hJhpo4wGU,audio_features,spotify:track:7tzhzmmTUG8h0hJhpo4wGU,0.691
0.567,https://api.spotify.com/v1/audio-analysis/3fJudgtlS9FV4b9tVZFe23,0.645,134133,0.67,3fJudgtlS9FV4b9tVZFe23,0,8,0.518,-5.719,1,0.146,87.918,4,https://api.spotify.com/v1/tracks/3fJudgtlS9FV4b9tVZFe23,audio_features,spotify:track:3fJudgtlS9FV4b9tVZFe23,0.823
0.000844,https://api.spotify.com/v1/audio-analysis/6jBCehpNMkwFVF3dz4nLIW,0.956,183427,0.72,6jBCehpNMkwFVF3dz4nLIW,0,11,0.0597,-13.476,0,0.137,127.872,4,https://api.spotify.com/v1/tracks/6jBCehpNMkwFVF3dz4nLIW,audio_features,spotify:track:6jBCehpNMkwFVF3dz4nLIW,0.961
0.00796,https://api.spotify.com/v1/audio-analysis/6qUEOWqOzu1rLPUPQ1ECpx,0.759,309760,0.578,6qUEOWqOzu1rLPUPQ1ECpx,8.18e-05,6,0.0605,-12.56,0,0.0468,105.598,4,https://api.spotify.com/v1/tracks/6qUEOWqOzu1rLPUPQ1ECpx,audio_features,spotify:track:6qUEOWqOzu1rLPUPQ1ECpx,0.944
0.00789,https://api.spotify.com/v1/audio-analysis/5gsY63Dq5ht0LEvydhj9lA,0.862,203333,0.424,5gsY63Dq5ht0LEvydhj9lA,0.000261,7,0.166,-13.717,1,0.308,105.498,4,https://api.spotify.com/v1/tracks/5gsY63Dq5ht0LEvydhj9lA,audio_features,spotify:track:5gsY63Dq5ht0LEvydhj9lA,0.564
0.000816,https://api.spotify.com/v1/audio-analysis/6LdpVTJzigyi2vbKe8mZAr,0.828,167573,0.715,6LdpVTJzigyi2vbKe8mZAr,1.59e-06,10,0.276,-13.66,0,0.202,95.387,4,https://api.spotify.com/v1/tracks/6LdpVTJzigyi2vbKe8mZAr,audio_features,spotify:track:6LdpVTJzigyi2vbKe8mZAr,0.746
0.0591,https://api.spotify.com/v1/audio-analysis/2J6QnTjHIWwXErNWyF0RUC,0.964,290280,0.889,2J6QnTjHIWwXErNWyF0RUC,0,11,0.166,-5.169,1,0.147,121.144,4,https://api.spotify.com/v1/tracks/2J6QnTjHIWwXErNWyF0RUC,audio_features,spotify:track:2J6QnTjHIWwXErNWyF0RUC,0.552
0.00463,https://api.spotify.com/v1/audio-analysis/41onDks2UPbyjer5fMeUWf,0.819,178613,0.702,41onDks2UPbyjer5fMeUWf,0.000207,11,0.101,-6.129,0,0.251,95.094,4,https://api.spotify.com/v1/tracks/41onDks2UPbyjer5fMeUWf,audio_features,spotify:track:41onDks2UPbyjer5fMeUWf,0.573
0.0898,https://api.spotify.com/v1/audio-analysis/3hx5R8nOKu5zvhlfDNSIQC,0.919,189947,0.975,3hx5R8nOKu5zvhlfDNSIQC,0.00253,6,0.248,-5.636,1,0.0886,102.982,4,https://api.spotify.com/v1/tracks/3hx5R8nOKu5zvhlfDNSIQC,audio_features,spotify:track:3hx5R8nOKu5zvhlfDNSIQC,0.884
0.00907,https://api.spotify.com/v1/audio-analysis/7112WRQXlBGe4Os43yw8gV,0.825,314147,0.857,7112WRQXlBGe4Os43yw8gV,0,2,0.0461,-3.389,0,0.0448,98.204,4,https://api.spotify.com/v1/tracks/7112WRQXlBGe4Os43yw8gV,audio_features,spotify:track:7112WRQXlBGe4Os43yw8gV,0.791
0.07,https://api.spotify.com/v1/audio-analysis/2oSPru8bef0EMhF9tvMSLn,0.786,302627,0.637,2oSPru8bef0EMhF9tvMSLn,1.31e-05,1,0.415,-12.149,1,0.205,96.023,4,https://api.spotify.com/v1/tracks/2oSPru8bef0EMhF9tvMSLn,audio_features,spotify:track:2oSPru8bef0EMhF9tvMSLn,0.762
0.171,https://api.spotify.com/v1/audio-analysis/2XYNq7LIQrh82m7LPiPN8w,0.777,330573,0.892,2XYNq7LIQrh82m7LPiPN8w,1.79e-06,0,0.384,-4.555,1,0.0932,100.231,4,https://api.spotify.com/v1/tracks/2XYNq7LIQrh82m7LPiPN8w,audio_features,spotify:track:2XYNq7LIQrh82m7LPiPN8w,0.648
0.00193,https://api.spotify.com/v1/audio-analysis/5m8WUAOtjHLt3y8UVPXUIm,0.962,205960,0.534,5m8WUAOtjHLt3y8UVPXUIm,0.000897,11,0.0136,-13.968,0,0.11,127.706,4,https://api.spotify.com/v1/tracks/5m8WUAOtjHLt3y8UVPXUIm,audio_features,spotify:track:5m8WUAOtjHLt3y8UVPXUIm,0.561
0.0115,https://api.spotify.com/v1/audio-analysis/1zAfj2rXxddGb8Dhnwxue8,0.72,332400,0.775,1zAfj2rXxddGb8Dhnwxue8,0,2,0.15,-13.203,1,0.26,169.141,4,https://api.spotify.com/v1/tracks/1zAfj2rXxddGb8Dhnwxue8,audio_features,spotify:track:1zAfj2rXxddGb8Dhnwxue8,0.767
0.0204,https://api.spotify.com/v1/audio-analysis/7fjxc2JxSx51qrydS7jXTU,0.927,191280,0.788,7fjxc2JxSx51qrydS7jXTU,7.31e-06,7,0.066,-7.465,1,0.306,99.114,4,https://api.spotify.com/v1/tracks/7fjxc2JxSx51qrydS7jXTU,audio_features,spotify:track:7fjxc2JxSx51qrydS7jXTU,0.345
0.0807,https://api.spotify.com/v1/audio-analysis/3poCNa5qGyciYrQafIml0J,0.834,226080,0.918,3poCNa5qGyciYrQafIml0J,0,6,0.372,-4.724,1,0.358,98.122,4,https://api.spotify.com/v1/tracks/3poCNa5qGyciYrQafIml0J,audio_features,spotify:track:3poCNa5qGyciYrQafIml0J,0.707
0.266,https://api.spotify.com/v1/audio-analysis/6rs1Jt3bqNdPN01kQeAXX5,0.91,244160,0.954,6rs1Jt3bqNdPN01kQeAXX5,0,5,0.349,-4.718,0,0.371,102.185,4,https://api.spotify.com/v1/tracks/6rs1Jt3bqNdPN01kQeAXX5,audio_features,spotify:track:6rs1Jt3bqNdPN01kQeAXX5,0.496
0.00296,https://api.spotify.com/v1/audio-analysis/3jmbbFdiHvAf1EGmveAHkU,0.89,195253,0.882,3jmbbFdiHvAf1EGmveAHkU,0.00289,3,0.0388,-6.485,1,0.0969,115.026,4,https://api.spotify.com/v1/tracks/3jmbbFdiHvAf1EGmveAHkU,audio_features,spotify:track:3jmbbFdiHvAf1EGmveAHkU,0.93
0.0135,https://api.spotify.com/v1/audio-analysis/0AEDeskXKRo2E0r7ISoMAy,0.857,232307,0.924,0AEDeskXKRo2E0r7ISoMAy,0.00118,0,0.0746,-6.236,0,0.0611,119.759,4,https://api.spotify.com/v1/tracks/0AEDeskXKRo2E0r7ISoMAy,audio_features,spotify:track:0AEDeskXKRo2E0r7ISoMAy,0.631
0.00308,https://api.spotify.com/v1/audio-analysis/3nLsMbxcy2u57XRPhT0yzO,0.835,195160,0.639,3nLsMbxcy2u57XRPhT0yzO,0,11,0.296,-14.037,1,0.511,169.972,4,https://api.spotify.com/v1/tracks/3nLsMbxcy2u57XRPhT0yzO,audio_features,spotify:track:3nLsMbxcy2u57XRPhT0yzO,0.9
,,,,,,,,,,,,,,,,,
0.0309,https://api.spotify.com/v1/audio-analysis/5qGl6mO9ToKgCiewUFW0VQ,0.96,358973,0.793,5qGl6mO9ToKgCiewUFW0VQ,1.56e-06,5,0.202,-6.032,0,0.0942,118.802,4,https://api.spotify.com/v1/tracks/5qGl6mO9ToKgCiewUFW0VQ,audio_features,spotify:track:5qGl6mO9ToKgCiewUFW0VQ,0.584
0.00926,https://api.spotify.com/v1/audio-analysis/6Xy4xrbAi52V5MqkNehbwu,0.915,190667,0.699,6Xy4xrbAi52V5MqkNehbwu,4.87e-06,5,0.0783,-13.144,0,0.376,96.809,4,https://api.spotify.com/v1/tracks/6Xy4xrbAi52V5MqkNehbwu,audio_features,spotify:track:6Xy4xrbAi52V5MqkNehbwu,0.71
0.000378,https://api.spotify.com/v1/audio-analysis/2Fbo3XNgAKLlEhGwaIJ3qc,0.664,211533,0.408,2Fbo3XNgAKLlEhGwaIJ3qc,0.0212,6,0.0884,-16.315,0,0.174,190.672,3,https://api.spotify.com/v1/tracks/2Fbo3XNgAKLlEhGwaIJ3qc,audio_features,spotify:track:2Fbo3XNgAKLlEhGwaIJ3qc,0.488
0.00384,https://api.spotify.com/v1/audio-analysis/7kUFkzmFsSIi02RTO7wAQF,0.78,160840,0.828,7kUFkzmFsSIi02RTO7wAQF,0,6,0.204,-4.737,0,0.31,103.176,4,https://api.spotify.com/v1/tracks/7kUFkzmFsSIi02RTO7wAQF,audio_features,spotify:track:7kUFkzmFsSIi02RTO7wAQF,0.538
0.111,https://api.spotify.com/v1/audio-analysis/4or07l14z6EHrymFXjIbUd,0.606,262827,0.902,4or07l14z6EHrymFXjIbUd,1.35e-05,1,0.278,-4.679,0,0.219,176.944,4,https://api.spotify.com/v1/tracks/4or07l14z6EHrymFXjIbUd,audio_features,spotify:track:4or07l14z6EHrymFXjIbUd,0.931
,,,,,,,,,,,,,,,,,
0.162,https://api.spotify.com/v1/audio-analysis/5zPCxZBU2EwyykF27sumtg,0.653,27267,0.757,5zPCxZBU2EwyykF27sumtg,4.86e-06,10,0.469,-11.092,0,0.935,160.164,4,https://api.spotify.com/v1/tracks/5zPCxZBU2EwyykF27sumtg,audio_features,spotify:track:5zPCxZBU2EwyykF27sumtg,0.302
0.134,https://api.spotify.com/v1/audio-analysis/6hvLT2AH0EBxwBnp1ejSLs,0.664,408560,0.586,6hvLT2AH0EBxwBnp1ejSLs,2.66e-06,7,0.117,-10.056,1,0.51,97.0,4,https://api.spotify.com/v1/tracks/6hvLT2AH0EBxwBnp1ejSLs,audio_features,spotify:track:6hvLT2AH0EBxwBnp1ejSLs,0.342
0.00394,https://api.spotify.com/v1/audio-analysis/2DYVOx818b5iQ0YRGrSMst,0.747,192840,0.96,2DYVOx818b5iQ0YRGrSMst,0.00206,5,0.24,-6.984,0,0.1,199.283,4,https://api.spotify.com/v1/tracks/2DYVOx818b5iQ0YRGrSMst,audio_features,spotify:track:2DYVOx818b5iQ0YRGrSMst,0.724
0.0673,https://api.spotify.com/v1/audio-analysis/2CwGWqDUOImtIn1vUl4i3r,0.982,331147,0.979,2CwGWqDUOImtIn1vUl4i3r,1.24e-05,9,0.346,-6.325,1,0.0682,119.659,4,https://api.spotify.com/v1/tracks/2CwGWqDUOImtIn1vUl4i3r,audio_features,spotify:track:2CwGWqDUOImtIn1vUl4i3r,0.412
,,,,,,,,,,,,,,,,,
0.0676,https://api.spotify.com/v1/audio-analysis/1rrvx4HcqfFjXcecgccMj2,0.902,199467,0.879,1rrvx4HcqfFjXcecgccMj2,0,1,0.0869,-7.593,1,0.246,105.63,4,https://api.spotify.com/v1/tracks/1rrvx4HcqfFjXcecgccMj2,audio_features,spotify:track:1rrvx4HcqfFjXcecgccMj2,0.672
0.00035,https://api.spotify.com/v1/audio-analysis/2R2PYNy4Lre7VpHFS8LkhQ,0.803,256960,0.789,2R2PYNy4Lre7VpHFS8LkhQ,0.000618,6,0.697,-8.57,0,0.121,128.68,4,https://api.spotify.com/v1/tracks/2R2PYNy4Lre7VpHFS8LkhQ,audio_features,spotify:track:2R2PYNy4Lre7VpHFS8LkhQ,0.267
0.000866,https://api.spotify.com/v1/audio-analysis/2hb8KK0qXLVNKIvVnfJkFj,0.594,172293,0.616,2hb8KK0qXLVNKIvVnfJkFj,0.000122,10,0.0197,-17.615,1,0.148,170.049,4,https://api.spotify.com/v1/tracks/2hb8KK0qXLVNKIvVnfJkFj,audio_features,spotify:track:2hb8KK0qXLVNKIvVnfJkFj,0.587
0.00145,https://api.spotify.com/v1/audio-analysis/5wOSVG4p6qIGYfmHCsJXmj,0.8,188587,0.867,5wOSVG4p6qIGYfmHCsJXmj,0,4,0.082,-9.82,0,0.165,97.611,4,https://api.spotify.com/v1/tracks/5wOSVG4p6qIGYfmHCsJXmj,audio_features,spotify:track:5wOSVG4p6qIGYfmHCsJXmj,0.677
0.0898,https://api.spotify.com/v1/audio-analysis/03316ROJTkO9HPgSDNUQkq,0.543,258333,0.904,03316ROJTkO9HPgSDNUQkq,0,2,0.308,-6.433,1,0.321,87.32,4,https://api.spotify.com/v1/tracks/03316ROJTkO9HPgSDNUQkq,audio_features,spotify:track:03316ROJTkO9HPgSDNUQkq,0.601
0.0321,https://api.spotify.com/v1/audio-analysis/5PmzYyPYsyqn3sKMt5aEjK,0.941,347600,0.703,5PmzYyPYsyqn3sKMt5aEjK,0.000371,5,0.318,-5.203,0,0.0997,119.718,4,https://api.spotify.com/v1/tracks/5PmzYyPYsyqn3sKMt5aEjK,audio_features,spotify:track:5PmzYyPYsyqn3sKMt5aEjK,0.62
,,,,,,,,,,,,,,,,,
0.0255,https://api.spotify.com/v1/audio-analysis/40rt5qcE4k671lIT3RSH1G,0.848,187107,0.763,40rt5qcE4k671lIT3RSH1G,6.83e-05,6,0.0867,-12.421,0,0.301,96.682,4,https://api.spotify.com/v1/tracks/40rt5qcE4k671lIT3RSH1G,audio_features,spotify:track:40rt5qcE4k671lIT3RSH1G,0.814
0.335,https://api.spotify.com/v1/audio-analysis/2uMdBv3XKtLPjwIu9giH6c,0.946,195773,0.488,2uMdBv3XKtLPjwIu9giH6c,1.17e-05,11,0.0818,-8.909,1,0.0993,105.382,4,https://api.spotify.com/v1/tracks/2uMdBv3XKtLPjwIu9giH6c,audio_features,spotify:track:2uMdBv3XKtLPjwIu9giH6c,0.679
0.0501,https://api.spotify.com/v1/audio-analysis/32bNTbhkAiOsdyObAiuKjr,0.936,269720,0.933,32bNTbhkAiOsdyObAiuKjr,6.32e-05,0,0.359,-3.264,1,0.101,136.22,4,https://api.spotify.com/v1/tracks/32bNTbhkAiOsdyObAiuKjr,audio_features,spotify:track:32bNTbhkAiOsdyObAiuKjr,0.71
0.00174,https://api.spotify.com/v1/audio-analysis/47uyFHVBVTN66njMFQZRka,0.907,192427,0.649,47uyFHVBVTN66njMFQZRka,0,4,0.0852,-8.436,1,0.2,146.034,4,https://api.spotify.com/v1/tracks/47uyFHVBVTN66njMFQZRka,audio_features,spotify:track:47uyFHVBVTN66njMFQZRka,0.936
0.00305,https://api.spotify.com/v1/audio-analysis/0hcYMT2UAGXjJqBp278RPl,0.81,331533,0.794,0hcYMT2UAGXjJqBp278RPl,0,7,0.104,-6.606,1,0.136,87.799,4,https://api.spotify.com/v1/tracks/0hcYMT2UAGXjJqBp278RPl,audio_features,spotify:track:0hcYMT2UAGXjJqBp278RPl,0.593
0.0061,https://api.spotify.com/v1/audio-analysis/72PCRZ8oxqW4IFf5aG5ILi,0.814,270173,0.559,72PCRZ8oxqW4IFf5aG5ILi,0.000122,1,0.546,-10.914,1,0.249,92.094,4,https://api.spotify.com/v1/tracks/72PCRZ8oxqW4IFf5aG5ILi,audio_features,spotify:track:72PCRZ8oxqW4IFf5aG5ILi,0.766
0.0443,https://api.spotify.com/v1/audio-analysis/6XAmFCHcdBQIeBBLNNNgKV,0.964,289560,0.824,6XAmFCHcdBQIeBBLNNNgKV,0,11,0.077,-9.018,1,0.155,121.155,4,https://api.spotify.com/v1/tracks/6XAmFCHcdBQIeBBLNNNgKV,audio_features,spotify:track:6XAmFCHcdBQIeBBLNNNgKV,0.549
0.0137,https://api.spotify.com/v1/audio-analysis/7a9URX0YXKNNNj6mydHlMa,0.737,228267,0.797,7a9URX0YXKNNNj6mydHlMa,5.04e-05,6,0.322,-9.829,0,0.188,106.091,4,https://api.spotify.com/v1/tracks/7a9URX0YXKNNNj6mydHlMa,audio_features,spotify:track:7a9URX0YXKNNNj6mydHlMa,0.673
